bike_id,total_used_hrs,total_possible_hrs,total_unused_hrs,percent_used
21861,212.0,5527,5315.0,3.84
9459,636.0,17551,16915.0,3.62
17376,973.0,21712,20739.0,4.48
19283,764.0,15994,15230.0,4.78
11349,1861.0,67222,65361.0,2.77
50544,234.0,2892,2658.0,8.09
59910,203.0,2988,2785.0,6.79
60255,77.0,2417,2340.0,3.19
57604,84.0,2985,2901.0,2.81
51915,84.0,3008,2924.0,2.79
55757,58.0,2775,2717.0,2.09
16175,916.0,14614,13698.0,6.27
4086,633.0,22441,21808.0,2.82
14685,1024.0,53048,52024.0,1.93
20682,296.0,11283,10987.0,2.62
17749,1102.0,19366,18264.0,5.69
18190,918.0,18044,17126.0,5.09
19928,680.0,14260,13580.0,4.77
6675,906.0,29872,28966.0,3.03
18782,825.0,17040,16215.0,4.84
21752,315.0,5645,5330.0,5.58
21729,92.0,4811,4719.0,1.91
53849,102.0,2957,2855.0,3.45
58998,51.0,1660,1609.0,3.07
40233,44.0,2977,2933.0,1.48
30856,27.0,2969,2942.0,0.91
22833,129.0,7432,7303.0,1.74
18769,805.0,17021,16216.0,4.73
20876,417.0,8043,7626.0,5.18
16553,1469.0,32717,31248.0,4.49
14162,1888.0,55154,53266.0,3.42
18066,1004.0,21636,20632.0,4.64
3267,207.0,4079,3872.0,5.07
22425,285.0,4778,4493.0,5.96
16023,1288.0,34100,32812.0,3.78
2905,623.0,27339,26716.0,2.28
20758,396.0,7874,7478.0,5.03
18929,925.0,16680,15755.0,5.55
9653,1056.0,29574,28518.0,3.57
4044,1888.0,67337,65449.0,2.8
16318,1518.0,32643,31125.0,4.65
18198,791.0,17252,16461.0,4.58
50184,107.0,3005,2898.0,3.56
57447,78.0,2994,2916.0,2.61
53836,68.0,2329,2261.0,2.92
53693,77.0,2238,2161.0,3.44
53016,77.0,2977,2900.0,2.59
57495,73.0,2983,2910.0,2.45
58044,85.0,2996,2911.0,2.84
51701,83.0,2674,2591.0,3.1
13349,574.0,61130,60556.0,0.94
22069,388.0,8443,8055.0,4.6
9482,612.0,12918,12306.0,4.74
13013,573.0,14842,14269.0,3.86
5243,1860.0,65784,63924.0,2.83
2837,1818.0,53003,51185.0,3.43
9966,874.0,19873,18999.0,4.4
22281,334.0,5056,4722.0,6.61
17395,786.0,21552,20766.0,3.65
17906,1185.0,18842,17657.0,6.29
58810,100.0,2964,2864.0,3.37
60585,67.0,2408,2341.0,2.78
52126,94.0,3012,2918.0,3.12
55033,8.0,159,151.0,5.03
56788,82.0,2975,2893.0,2.76
52299,91.0,2474,2383.0,3.68
15025,1698.0,46719,45021.0,3.63
21433,251.0,4252,4001.0,5.9
21300,389.0,10389,10000.0,3.74
21986,201.0,3326,3125.0,6.04
14446,116.0,4223,4107.0,2.75
21438,61.0,935,874.0,6.52
21714,428.0,8685,8257.0,4.93
10652,628.0,19629,19001.0,3.2
23596,239.0,3670,3431.0,6.51
56311,83.0,2980,2897.0,2.79
15643,409.0,43322,42913.0,0.94
53400,62.0,2984,2922.0,2.08
59097,99.0,2928,2829.0,3.38
53622,94.0,2926,2832.0,3.21
21098,111.0,2087,1976.0,5.32
9756,578.0,10891,10313.0,5.31
21824,305.0,4920,4615.0,6.2
19906,565.0,14522,13957.0,3.89
21456,455.0,7054,6599.0,6.45
23832,66.0,2905,2839.0,2.27
60383,75.0,2430,2355.0,3.09
53909,68.0,3006,2938.0,2.26
9650,1783.0,57203,55420.0,3.12
18342,536.0,17123,16587.0,3.13
14592,1736.0,36651,34915.0,4.74
16271,1142.0,32470,31328.0,3.52
18206,794.0,17064,16270.0,4.65
17349,1283.0,21840,20557.0,5.87
20259,338.0,12219,11881.0,2.77
23691,118.0,892,774.0,13.23
22602,400.0,4595,4195.0,8.71
21478,495.0,7163,6668.0,6.91
54142,69.0,2855,2786.0,2.42
59731,134.0,3007,2873.0,4.46
40975,40.0,2887,2847.0,1.39
53436,131.0,3001,2870.0,4.37
21745,68.0,1586,1518.0,4.29
21889,386.0,5522,5136.0,6.99
1263,551.0,20939,20388.0,2.63
12617,475.0,13390,12915.0,3.55
18679,691.0,12150,11459.0,5.69
60591,89.0,2406,2317.0,3.7
53361,75.0,2402,2327.0,3.12
58331,117.0,3014,2897.0,3.88
55062,66.0,3008,2942.0,2.19
52459,109.0,3007,2898.0,3.62
42156,179.0,2984,2805.0,6.0
58319,86.0,2123,2037.0,4.05
17377,1145.0,24719,23574.0,4.63
18314,1057.0,18059,17002.0,5.85
21487,305.0,7156,6851.0,4.26
41516,59.0,3004,2945.0,1.96
31030,40.0,2968,2928.0,1.35
60389,70.0,2405,2335.0,2.91
55064,76.0,2937,2861.0,2.59
35768,26.0,2788,2762.0,0.93
51323,86.0,2940,2854.0,2.93
41626,82.0,3003,2921.0,2.73
52193,63.0,2586,2523.0,2.44
53063,128.0,2879,2751.0,4.45
52385,105.0,3007,2902.0,3.49
51881,44.0,2996,2952.0,1.47
22813,250.0,7481,7231.0,3.34
8758,95.0,4425,4330.0,2.15
16545,792.0,30241,29449.0,2.62
57993,75.0,3007,2932.0,2.49
55311,32.0,2991,2959.0,1.07
55655,79.0,2397,2318.0,3.3
41966,48.0,2882,2834.0,1.67
59133,103.0,2990,2887.0,3.44
18653,989.0,17309,16320.0,5.71
21985,165.0,3690,3525.0,4.47
50847,55.0,2660,2605.0,2.07
58834,166.0,2202,2036.0,7.54
41976,35.0,2942,2907.0,1.19
54048,129.0,2319,2190.0,5.56
35809,33.0,2996,2963.0,1.1
52528,61.0,2971,2910.0,2.05
19252,560.0,12852,12292.0,4.36
4996,216.0,6536,6320.0,3.3
21288,184.0,10012,9828.0,1.84
9145,1187.0,39428,38241.0,3.01
22644,163.0,4785,4622.0,3.41
9372,297.0,8648,8351.0,3.43
3840,7.0,338,331.0,2.07
3946,767.0,21263,20496.0,3.61
21909,105.0,1947,1842.0,5.39
10357,9.0,226,217.0,3.98
16899,710.0,26230,25520.0,2.71
22989,306.0,3893,3587.0,7.86
17803,1038.0,19078,18040.0,5.44
16012,1184.0,29810,28626.0,3.97
19312,778.0,16040,15262.0,4.85
22553,297.0,4707,4410.0,6.31
30771,710.0,2960,2250.0,23.99
10112,1013.0,20889,19876.0,4.85
20299,665.0,14096,13431.0,4.72
22398,375.0,7975,7600.0,4.7
51263,165.0,2972,2807.0,5.55
20632,241.0,14522,14281.0,1.66
56323,81.0,3001,2920.0,2.7
35178,49.0,2979,2930.0,1.64
60209,87.0,2434,2347.0,3.57
14191,450.0,10137,9687.0,4.44
21691,447.0,8566,8119.0,5.22
19349,659.0,14085,13426.0,4.68
10224,377.0,10873,10496.0,3.47
21442,503.0,7259,6756.0,6.93
12783,206.0,70406,70200.0,0.29
3864,1183.0,67091,65908.0,1.76
19936,802.0,14449,13647.0,5.55
55580,81.0,1371,1290.0,5.91
53791,40.0,1671,1631.0,2.39
20325,148.0,17102,16954.0,0.87
22513,177.0,3280,3103.0,5.4
58828,18.0,678,660.0,2.65
21366,388.0,8816,8428.0,4.4
23896,67.0,3043,2976.0,2.2
22665,357.0,7577,7220.0,4.71
19780,660.0,15220,14560.0,4.34
20472,600.0,12096,11496.0,4.96
60176,68.0,2403,2335.0,2.83
40825,302.0,3009,2707.0,10.04
58111,62.0,1758,1696.0,3.53
20866,308.0,11157,10849.0,2.76
21620,462.0,8812,8350.0,5.24
50545,68.0,2962,2894.0,2.3
53848,111.0,2930,2819.0,3.79
54985,70.0,3010,2940.0,2.33
51258,77.0,3005,2928.0,2.56
60614,92.0,2360,2268.0,3.9
30455,28.0,2500,2472.0,1.12
23447,48.0,2712,2664.0,1.77
59376,94.0,2088,1994.0,4.5
1345,386.0,13008,12622.0,2.97
14113,171.0,3170,2999.0,5.39
19209,991.0,16304,15313.0,6.08
21760,290.0,5626,5336.0,5.15
23913,34.0,3156,3122.0,1.08
52246,40.0,1313,1273.0,3.05
54089,62.0,2992,2930.0,2.07
56183,86.0,2979,2893.0,2.89
60311,91.0,2436,2345.0,3.74
56935,61.0,2969,2908.0,2.05
52810,72.0,2972,2900.0,2.42
30549,41.0,1773,1732.0,2.31
59390,104.0,1921,1817.0,5.41
11312,331.0,8238,7907.0,4.02
23567,228.0,4570,4342.0,4.99
21641,330.0,5743,5413.0,5.75
13017,24.0,625,601.0,3.84
23619,115.0,1325,1210.0,8.68
21336,344.0,7280,6936.0,4.73
15060,477.0,8861,8384.0,5.38
5830,786.0,14913,14127.0,5.27
54931,152.0,3008,2856.0,5.05
57537,70.0,3006,2936.0,2.33
55323,80.0,3003,2923.0,2.66
24026,44.0,3011,2967.0,1.46
7319,850.0,4890,4040.0,17.38
3266,1003.0,39695,38692.0,2.53
8508,456.0,7035,6579.0,6.48
59244,99.0,2469,2370.0,4.01
54937,94.0,3007,2913.0,3.13
21946,108.0,6648,6540.0,1.62
56101,65.0,3005,2940.0,2.16
19870,650.0,14275,13625.0,4.55
10931,543.0,12153,11610.0,4.47
22953,252.0,3642,3390.0,6.92
20804,450.0,10194,9744.0,4.41
51824,78.0,3009,2931.0,2.59
51145,56.0,1614,1558.0,3.47
54216,192.0,3000,2808.0,6.4
57943,94.0,2989,2895.0,3.14
41598,47.0,3007,2960.0,1.56
53248,28.0,2990,2962.0,0.94
56127,88.0,2670,2582.0,3.3
56367,90.0,2928,2838.0,3.07
50120,66.0,2961,2895.0,2.23
15180,121.0,7609,7488.0,1.59
16062,415.0,15462,15047.0,2.68
5819,457.0,10175,9718.0,4.49
53769,50.0,2880,2830.0,1.74
56431,17.0,620,603.0,2.74
58133,83.0,2984,2901.0,2.78
52453,92.0,2982,2890.0,3.09
22627,526.0,7085,6559.0,7.42
4409,453.0,4452,3999.0,10.18
60141,43.0,2396,2353.0,1.79
20930,416.0,10955,10539.0,3.8
21903,195.0,4201,4006.0,4.64
54372,63.0,3000,2937.0,2.1
52128,65.0,3005,2940.0,2.16
52631,92.0,3003,2911.0,3.06
57632,84.0,3000,2916.0,2.8
56956,81.0,1894,1813.0,4.28
56659,108.0,2991,2883.0,3.61
16040,244.0,6633,6389.0,3.68
56707,104.0,2981,2877.0,3.49
52816,79.0,3005,2926.0,2.63
41432,28.0,2865,2837.0,0.98
60452,59.0,2406,2347.0,2.45
21801,120.0,8479,8359.0,1.42
19255,392.0,13758,13366.0,2.85
22615,326.0,4559,4233.0,7.15
53624,69.0,2437,2368.0,2.83
59203,43.0,919,876.0,4.68
51770,81.0,3007,2926.0,2.69
53900,87.0,3014,2927.0,2.89
52770,69.0,2248,2179.0,3.07
53961,104.0,2994,2890.0,3.47
57904,88.0,3001,2913.0,2.93
57466,63.0,3010,2947.0,2.09
51387,90.0,3002,2912.0,3.0
56660,95.0,2984,2889.0,3.18
51162,89.0,2998,2909.0,2.97
51565,66.0,2989,2923.0,2.21
56129,78.0,1849,1771.0,4.22
60356,75.0,2433,2358.0,3.08
52646,33.0,1630,1597.0,2.02
50910,65.0,3010,2945.0,2.16
19305,106.0,3381,3275.0,3.14
56968,71.0,3002,2931.0,2.37
57226,168.0,2888,2720.0,5.82
30741,94.0,2967,2873.0,3.17
50720,31.0,1624,1593.0,1.91
57535,66.0,2116,2050.0,3.12
21443,424.0,10331,9907.0,4.1
51348,61.0,2908,2847.0,2.1
40715,51.0,3003,2952.0,1.7
35566,56.0,2753,2697.0,2.03
30857,54.0,3007,2953.0,1.8
16523,200.0,30848,30648.0,0.65
52289,251.0,2927,2676.0,8.58
58744,82.0,1746,1664.0,4.7
15893,19.0,2871,2852.0,0.66
30869,45.0,3016,2971.0,1.49
41924,30.0,2925,2895.0,1.03
56152,105.0,2640,2535.0,3.98
50508,59.0,3012,2953.0,1.96
52417,55.0,2803,2748.0,1.96
21513,282.0,6809,6527.0,4.14
55293,52.0,1949,1897.0,2.67
35776,33.0,2309,2276.0,1.43
56188,76.0,2940,2864.0,2.59
54411,50.0,2360,2310.0,2.12
50571,124.0,2956,2832.0,4.19
60500,138.0,2429,2291.0,5.68
57090,61.0,2501,2440.0,2.44
20063,805.0,17477,16672.0,4.61
11293,405.0,9499,9094.0,4.26
54703,86.0,2395,2309.0,3.59
56761,65.0,2938,2873.0,2.21
57622,94.0,3006,2912.0,3.13
58823,82.0,3004,2922.0,2.73
20257,158.0,14987,14829.0,1.05
53611,55.0,2216,2161.0,2.48
16649,386.0,8013,7627.0,4.82
20295,528.0,12262,11734.0,4.31
23023,196.0,3900,3704.0,5.03
57572,259.0,2792,2533.0,9.28
41089,48.0,2929,2881.0,1.64
52903,76.0,2810,2734.0,2.7
54128,56.0,3008,2952.0,1.86
52738,91.0,3008,2917.0,3.03
52573,78.0,2931,2853.0,2.66
57341,109.0,3000,2891.0,3.63
22926,174.0,2192,2018.0,7.94
23626,168.0,1444,1276.0,11.63
50495,120.0,3004,2884.0,3.99
54333,71.0,3011,2940.0,2.36
40242,41.0,3010,2969.0,1.36
58993,112.0,3011,2899.0,3.72
52112,67.0,3009,2942.0,2.23
57719,88.0,2928,2840.0,3.01
53783,52.0,2784,2732.0,1.87
21450,509.0,9230,8721.0,5.51
52247,63.0,2624,2561.0,2.4
57390,61.0,2404,2343.0,2.54
35463,27.0,2337,2310.0,1.16
54361,80.0,3005,2925.0,2.66
57043,43.0,2893,2850.0,1.49
22035,388.0,5360,4972.0,7.24
22349,169.0,7940,7771.0,2.13
20810,325.0,8071,7746.0,4.03
30034,33.0,2832,2799.0,1.17
6469,368.0,3634,3266.0,10.13
23533,220.0,4631,4411.0,4.75
54326,70.0,2955,2885.0,2.37
53307,94.0,2784,2690.0,3.38
4247,253.0,5834,5581.0,4.34
19196,283.0,4909,4626.0,5.76
22407,80.0,5613,5533.0,1.43
53049,71.0,2937,2866.0,2.42
51902,78.0,3003,2925.0,2.6
24458,9.0,1204,1195.0,0.75
7404,299.0,9800,9501.0,3.05
21955,150.0,2999,2849.0,5.0
54811,63.0,2391,2328.0,2.63
56325,81.0,1953,1872.0,4.15
57984,178.0,3009,2831.0,5.92
51346,70.0,3003,2933.0,2.33
2016,270.0,6657,6387.0,4.06
23592,144.0,4540,4396.0,3.17
57737,48.0,1600,1552.0,3.0
50262,44.0,1424,1380.0,3.09
30396,50.0,2959,2909.0,1.69
22206,318.0,8211,7893.0,3.87
22727,184.0,3031,2847.0,6.07
19546,179.0,3536,3357.0,5.06
55530,74.0,3002,2928.0,2.47
24081,187.0,2877,2690.0,6.5
58761,90.0,2992,2902.0,3.01
20470,345.0,11358,11013.0,3.04
56143,165.0,2883,2718.0,5.72
53926,16.0,766,750.0,2.09
60102,431.0,2390,1959.0,18.03
55294,77.0,2888,2811.0,2.67
41295,19.0,2759,2740.0,0.69
54512,200.0,2493,2293.0,8.02
51239,100.0,2991,2891.0,3.34
55344,481.0,2407,1926.0,19.98
51547,60.0,2963,2903.0,2.02
9905,357.0,11592,11235.0,3.08
58639,110.0,2420,2310.0,4.55
55337,19.0,628,609.0,3.03
58973,108.0,3011,2903.0,3.59
41579,47.0,2657,2610.0,1.77
52059,30.0,1302,1272.0,2.3
55681,238.0,2979,2741.0,7.99
40634,78.0,2145,2067.0,3.64
40759,47.0,2978,2931.0,1.58
59036,28.0,1550,1522.0,1.81
23170,20.0,1035,1015.0,1.93
30400,23.0,2866,2843.0,0.8
22156,308.0,7786,7478.0,3.96
55871,110.0,2978,2868.0,3.69
59565,57.0,1589,1532.0,3.59
41705,50.0,2768,2718.0,1.81
52411,79.0,3005,2926.0,2.63
53602,72.0,3002,2930.0,2.4
56098,77.0,2981,2904.0,2.58
41746,57.0,2664,2607.0,2.14
60172,77.0,2430,2353.0,3.17
23791,53.0,698,645.0,7.59
22585,186.0,7664,7478.0,2.43
50240,23.0,1211,1188.0,1.9
59482,88.0,2411,2323.0,3.65
23529,210.0,4658,4448.0,4.51
22256,219.0,5019,4800.0,4.36
55412,67.0,2870,2803.0,2.33
55505,87.0,3005,2918.0,2.9
53873,41.0,2500,2459.0,1.64
52871,77.0,2961,2884.0,2.6
55561,39.0,3011,2972.0,1.3
21533,299.0,5682,5383.0,5.26
60606,103.0,2429,2326.0,4.24
22166,411.0,5188,4777.0,7.92
53076,96.0,3006,2910.0,3.19
53324,79.0,3011,2932.0,2.62
57337,87.0,1603,1516.0,5.43
15163,55.0,1862,1807.0,2.95
21545,390.0,6566,6176.0,5.94
50934,25.0,1088,1063.0,2.3
30246,27.0,3002,2975.0,0.9
50511,21.0,1018,997.0,2.06
51409,64.0,3006,2942.0,2.13
56073,34.0,2714,2680.0,1.25
54297,72.0,2757,2685.0,2.61
57895,72.0,2459,2387.0,2.93
55597,52.0,2844,2792.0,1.83
57589,33.0,1119,1086.0,2.95
56865,75.0,3009,2934.0,2.49
58956,95.0,2572,2477.0,3.69
60263,15.0,322,307.0,4.66
56189,44.0,3015,2971.0,1.46
53595,155.0,3006,2851.0,5.16
22587,210.0,2702,2492.0,7.77
24497,33.0,2958,2925.0,1.12
55574,44.0,1806,1762.0,2.44
35084,37.0,2971,2934.0,1.25
52382,78.0,2988,2910.0,2.61
57028,93.0,2988,2895.0,3.11
53160,73.0,2992,2919.0,2.44
54238,81.0,2999,2918.0,2.7
59850,71.0,1641,1570.0,4.33
41400,47.0,2677,2630.0,1.76
938,159.0,4959,4800.0,3.21
22556,243.0,4734,4491.0,5.13
35453,39.0,2810,2771.0,1.39
30251,62.0,3003,2941.0,2.06
30605,63.0,2873,2810.0,2.19
21265,196.0,4056,3860.0,4.83
7615,111.0,2790,2679.0,3.98
55967,77.0,3008,2931.0,2.56
40965,24.0,1062,1038.0,2.26
58844,113.0,3003,2890.0,3.76
2863,363.0,6093,5730.0,5.96
52352,82.0,2992,2910.0,2.74
54111,138.0,3008,2870.0,4.59
51851,106.0,2458,2352.0,4.31
56670,173.0,3011,2838.0,5.75
41128,53.0,2957,2904.0,1.79
50129,86.0,3004,2918.0,2.86
13922,280.0,4351,4071.0,6.44
53870,132.0,3008,2876.0,4.39
30208,33.0,3000,2967.0,1.1
59826,92.0,2982,2890.0,3.09
54838,78.0,2943,2865.0,2.65
59236,34.0,743,709.0,4.58
30077,54.0,2952,2898.0,1.83
52393,367.0,2988,2621.0,12.28
42169,55.0,2809,2754.0,1.96
57058,110.0,3001,2891.0,3.67
52441,69.0,2934,2865.0,2.35
54506,53.0,1796,1743.0,2.95
41525,69.0,2979,2910.0,2.32
23531,175.0,1614,1439.0,10.84
55816,73.0,2653,2580.0,2.75
35542,12.0,1890,1878.0,0.63
55414,45.0,2891,2846.0,1.56
57493,73.0,2993,2920.0,2.44
40574,38.0,1429,1391.0,2.66
52790,74.0,2839,2765.0,2.61
20634,526.0,11476,10950.0,4.58
60560,68.0,2421,2353.0,2.81
52029,27.0,2969,2942.0,0.91
53239,286.0,2861,2575.0,10.0
41540,56.0,3006,2950.0,1.86
41566,29.0,2336,2307.0,1.24
52644,56.0,3011,2955.0,1.86
205,12.0,1008,996.0,1.19
21120,317.0,10830,10513.0,2.93
20941,10.0,115,105.0,8.7
55426,83.0,2952,2869.0,2.81
57398,88.0,2937,2849.0,3.0
24015,40.0,2867,2827.0,1.4
54310,72.0,2986,2914.0,2.41
51572,82.0,2831,2749.0,2.9
54684,65.0,2976,2911.0,2.18
52526,83.0,2965,2882.0,2.8
14755,61.0,2006,1945.0,3.04
59421,100.0,2422,2322.0,4.13
30458,24.0,2599,2575.0,0.92
41091,46.0,1578,1532.0,2.92
56528,64.0,3001,2937.0,2.13
55970,11.0,583,572.0,1.89
40725,45.0,3008,2963.0,1.5
35239,69.0,2974,2905.0,2.32
56286,102.0,2872,2770.0,3.55
41272,51.0,2696,2645.0,1.89
50730,100.0,2892,2792.0,3.46
40609,73.0,2353,2280.0,3.1
51859,122.0,3003,2881.0,4.06
57486,62.0,2955,2893.0,2.1
22235,315.0,4942,4627.0,6.37
639,58.0,1760,1702.0,3.3
7192,328.0,10403,10075.0,3.15
14263,105.0,2070,1965.0,5.07
57072,48.0,3010,2962.0,1.59
23844,55.0,3170,3115.0,1.74
58781,106.0,2984,2878.0,3.55
51169,70.0,2987,2917.0,2.34
55606,80.0,2894,2814.0,2.76
55420,48.0,1538,1490.0,3.12
55441,78.0,3002,2924.0,2.6
56649,102.0,2645,2543.0,3.86
58011,27.0,1572,1545.0,1.72
23864,12.0,174,162.0,6.9
56874,4.0,80,76.0,5.0
60531,97.0,2435,2338.0,3.98
58712,105.0,2979,2874.0,3.52
55690,61.0,2998,2937.0,2.03
56248,54.0,3001,2947.0,1.8
60433,71.0,1776,1705.0,4.0
53288,67.0,1619,1552.0,4.14
51866,51.0,3005,2954.0,1.7
53133,87.0,2864,2777.0,3.04
60479,73.0,2415,2342.0,3.02
30013,42.0,2567,2525.0,1.64
50206,68.0,3009,2941.0,2.26
52562,75.0,2959,2884.0,2.53
57470,45.0,1591,1546.0,2.83
10336,12.0,590,578.0,2.03
35505,17.0,2965,2948.0,0.57
53463,57.0,2999,2942.0,1.9
52886,68.0,2512,2444.0,2.71
58393,110.0,2961,2851.0,3.71
53220,50.0,2506,2456.0,2.0
35251,73.0,2996,2923.0,2.44
55624,72.0,2659,2587.0,2.71
41859,53.0,3004,2951.0,1.76
53774,100.0,2937,2837.0,3.4
31085,52.0,2974,2922.0,1.75
50916,38.0,977,939.0,3.89
59965,53.0,1653,1600.0,3.21
59217,45.0,2105,2060.0,2.14
54889,90.0,2933,2843.0,3.07
51520,91.0,3001,2910.0,3.03
55742,34.0,2133,2099.0,1.59
23727,144.0,3749,3605.0,3.84
515,271.0,7171,6900.0,3.78
41410,17.0,2852,2835.0,0.6
55177,69.0,2914,2845.0,2.37
53176,67.0,2433,2366.0,2.75
42193,44.0,2959,2915.0,1.49
58909,89.0,2536,2447.0,3.51
41581,115.0,2925,2810.0,3.93
23338,46.0,2910,2864.0,1.58
50398,139.0,2314,2175.0,6.01
7160,14.0,1124,1110.0,1.25
31087,116.0,3004,2888.0,3.86
56933,76.0,2422,2346.0,3.14
54321,26.0,940,914.0,2.77
51985,80.0,2924,2844.0,2.74
23895,47.0,3124,3077.0,1.5
52665,79.0,2939,2860.0,2.69
30484,30.0,2404,2374.0,1.25
30875,42.0,2993,2951.0,1.4
51799,283.0,2979,2696.0,9.5
30363,46.0,3008,2962.0,1.53
51369,62.0,3014,2952.0,2.06
54707,96.0,3009,2913.0,3.19
57307,79.0,2947,2868.0,2.68
56324,74.0,2482,2408.0,2.98
53202,94.0,3005,2911.0,3.13
50647,46.0,2061,2015.0,2.23
50965,80.0,2994,2914.0,2.67
57206,82.0,2899,2817.0,2.83
60258,129.0,2434,2305.0,5.3
52850,68.0,2989,2921.0,2.28
55287,123.0,2943,2820.0,4.18
41301,36.0,2933,2897.0,1.23
56730,34.0,1082,1048.0,3.14
55211,102.0,2953,2851.0,3.45
21795,424.0,8625,8201.0,4.92
23889,32.0,1233,1201.0,2.6
55734,47.0,2617,2570.0,1.8
57657,64.0,2906,2842.0,2.2
53553,72.0,3005,2933.0,2.4
35729,70.0,2824,2754.0,2.48
58005,317.0,2999,2682.0,10.57
51056,60.0,2498,2438.0,2.4
52785,106.0,2578,2472.0,4.11
24228,19.0,1582,1563.0,1.2
23325,34.0,2749,2715.0,1.24
56353,83.0,2424,2341.0,3.42
57351,73.0,3004,2931.0,2.43
50203,82.0,3014,2932.0,2.72
9243,55.0,2408,2353.0,2.28
11900,244.0,9618,9374.0,2.54
51802,32.0,1602,1570.0,2.0
52180,73.0,3011,2938.0,2.42
22400,175.0,3070,2895.0,5.7
59512,148.0,2406,2258.0,6.15
30369,45.0,2968,2923.0,1.52
56507,98.0,2936,2838.0,3.34
59385,61.0,1665,1604.0,3.66
50570,93.0,2904,2811.0,3.2
55158,52.0,3002,2950.0,1.73
42191,46.0,2935,2889.0,1.57
50604,78.0,2264,2186.0,3.45
56276,34.0,722,688.0,4.71
30620,72.0,2945,2873.0,2.44
58743,73.0,3006,2933.0,2.43
57894,68.0,2174,2106.0,3.13
55978,88.0,3001,2913.0,2.93
40947,43.0,3000,2957.0,1.43
40060,34.0,3003,2969.0,1.13
50318,110.0,3003,2893.0,3.66
57366,49.0,1783,1734.0,2.75
40926,92.0,2972,2880.0,3.1
41529,32.0,3005,2973.0,1.06
56645,67.0,2921,2854.0,2.29
59001,127.0,2982,2855.0,4.26
41198,65.0,2837,2772.0,2.29
15879,187.0,8869,8682.0,2.11
56550,83.0,2978,2895.0,2.79
59483,122.0,2454,2332.0,4.97
41827,54.0,2630,2576.0,2.05
57608,87.0,2646,2559.0,3.29
60292,74.0,2350,2276.0,3.15
60212,76.0,2386,2310.0,3.19
57309,96.0,3010,2914.0,3.19
55556,19.0,664,645.0,2.86
51560,67.0,2937,2870.0,2.28
58908,57.0,943,886.0,6.04
52303,58.0,2984,2926.0,1.94
53708,307.0,2950,2643.0,10.41
50050,72.0,2976,2904.0,2.42
35496,45.0,2963,2918.0,1.52
40286,46.0,3014,2968.0,1.53
23978,21.0,1272,1251.0,1.65
53940,238.0,2356,2118.0,10.1
51925,74.0,2959,2885.0,2.5
40946,46.0,3010,2964.0,1.53
52258,80.0,3008,2928.0,2.66
52821,53.0,2690,2637.0,1.97
11487,57.0,70400,70343.0,0.08
22896,148.0,2442,2294.0,6.06
57214,89.0,3001,2912.0,2.97
60260,32.0,1014,982.0,3.16
52616,82.0,3013,2931.0,2.72
41816,70.0,3015,2945.0,2.32
53454,88.0,2924,2836.0,3.01
51830,81.0,3009,2928.0,2.69
51324,315.0,2914,2599.0,10.81
56654,124.0,3008,2884.0,4.12
53424,71.0,2769,2698.0,2.56
60272,87.0,2433,2346.0,3.58
55307,26.0,3008,2982.0,0.86
55479,52.0,2446,2394.0,2.13
52710,56.0,2884,2828.0,1.94
57234,67.0,3005,2938.0,2.23
40735,47.0,3005,2958.0,1.56
55421,270.0,2954,2684.0,9.14
31115,8.0,866,858.0,0.92
54623,76.0,2989,2913.0,2.54
57739,31.0,1828,1797.0,1.7
40008,62.0,2936,2874.0,2.11
41748,40.0,2995,2955.0,1.34
51444,69.0,2346,2277.0,2.94
54855,74.0,3004,2930.0,2.46
50479,73.0,2732,2659.0,2.67
50850,18.0,1105,1087.0,1.63
50197,390.0,3007,2617.0,12.97
54926,41.0,1350,1309.0,3.04
40211,56.0,2803,2747.0,2.0
57192,73.0,2763,2690.0,2.64
41302,49.0,2732,2683.0,1.79
54399,70.0,2845,2775.0,2.46
51784,63.0,1982,1919.0,3.18
54825,79.0,3002,2923.0,2.63
56081,415.0,2955,2540.0,14.04
53010,88.0,3001,2913.0,2.93
21609,293.0,3004,2711.0,9.75
40826,37.0,2619,2582.0,1.41
57476,329.0,2983,2654.0,11.03
41642,43.0,2909,2866.0,1.48
15969,48.0,40104,40056.0,0.12
50381,70.0,2887,2817.0,2.42
57483,80.0,2983,2903.0,2.68
41519,48.0,2043,1995.0,2.35
10041,140.0,5143,5003.0,2.72
11511,447.0,4068,3621.0,10.99
23737,69.0,687,618.0,10.04
30724,24.0,1587,1563.0,1.51
41617,11.0,1617,1606.0,0.68
51878,19.0,1396,1377.0,1.36
55872,134.0,2945,2811.0,4.55
30896,33.0,1081,1048.0,3.05
23758,133.0,3818,3685.0,3.48
59167,91.0,2414,2323.0,3.77
59571,57.0,1551,1494.0,3.68
52604,76.0,2957,2881.0,2.57
41483,248.0,2461,2213.0,10.08
35765,35.0,2928,2893.0,1.2
788,43.0,2112,2069.0,2.04
40097,36.0,2903,2867.0,1.24
40615,40.0,2984,2944.0,1.34
54892,70.0,3002,2932.0,2.33
30882,56.0,3006,2950.0,1.86
41954,39.0,2965,2926.0,1.32
40901,23.0,2880,2857.0,0.8
8651,107.0,1885,1778.0,5.68
53798,54.0,2661,2607.0,2.03
59887,67.0,1630,1563.0,4.11
57474,65.0,2418,2353.0,2.69
23507,56.0,3004,2948.0,1.86
58117,52.0,1582,1530.0,3.29
